Name,Phone,Address,Category,Date,Invoice No.,Quantity,Unit Price,Amount,Description
Felix Manu,1683762345,FEL ADDRESS,Sale,11-10-2019,PFMS5705404415,797,7.05,5618.85,797 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,8-2-2019,PFMS5487221136,728,245.79,178935.12,728 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,25-6-2019,PFMS6617148206,298,38.86,11580.28,298 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,14-1-2019,PFMS6033285658,980,161.84,158603.2,980 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,24-7-2019,PFMS4447120632,783,204.34,159998.22,783 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,24-3-2019,PFMS7284741153,310,9.95,3084.5,310 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,18-1-2019,PFMS8587311636,728,102.11,74336.08,728 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,25-4-2019,PFMS1531303785,982,365.09,358518.38,982 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,22-1-2019,PFMS1786353546,532,185.68,98781.76,532 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,19-4-2019,PFMS4276055887,694,175.91,122081.54,694 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,7-8-2019,PFMS6331260213,789,72.74,57391.86,789 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,3-10-2019,PFMS5403207106,457,367.89,168125.73,457 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,1-9-2019,PFMS5412766757,967,98.62,95365.54,967 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,19-9-2019,PFMS3632258107,454,34.64,15726.56,454 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,7-8-2019,PFMS8578534755,303,140.7,42632.1,303 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,9-11-2019,PFMS6667275658,348,43.92,15284.16,348 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,15-8-2019,PFMS5410356273,776,120.98,93880.48,776 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,3-7-2019,PFMS0771256413,708,40.8,28886.4,708 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,29-9-2019,PFMS5154413478,694,265.87,184513.78,694 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,5-6-2019,PFMS1602883747,831,382.09,317516.79,831 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,4-3-2019,PFMS3381356317,694,157.92,109596.48,694 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,21-11-2019,PFMS4678502126,643,82.56,53086.08,643 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,4-10-2019,PFMS1478586672,904,38.37,34686.48,904 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,22-5-2019,PFMS8004252622,343,30.84,10578.12,343 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,3-3-2019,PFMS5014256260,506,40.03,20255.18,506 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,4-9-2019,PFMS3782115470,648,41.36,26801.28,648 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,8-1-2019,PFMS4672402455,525,114.94,60343.5,525 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,15-2-2019,PFMS2454228645,699,208.62,145825.38,699 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,12-7-2019,PFMS3185481522,559,133.86,74827.74,559 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,6-4-2019,PFMS8700501672,290,354.38,102770.2,290 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,26-4-2019,PFMS6673271274,360,151.2,54432.0,360 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,26-3-2019,PFMS7534700476,670,39.94,26759.8,670 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,28-11-2019,PFMS8434706050,885,95.87,84844.95,885 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,29-11-2019,PFMS7861256621,446,9.8,4370.8,446 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,26-1-2019,PFMS7026013787,468,315.84,147813.12,468 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,21-4-2019,PFMS4747881835,792,284.54,225355.68,792 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,16-8-2019,PFMS5307138111,465,210.75,97998.75,465 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,19-5-2019,PFMS7840648334,675,95.57,64509.75,675 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,3-3-2019,PFMS6031080832,346,71.65,24790.9,346 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,12-6-2019,PFMS3007725068,932,20.62,19217.84,932 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,18-2-2019,PFMS6767062625,687,38.12,26188.44,687 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,15-11-2019,PFMS4760567163,504,102.26,51539.04,504 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,16-7-2019,PFMS5430610682,791,136.44,107924.04,791 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,28-5-2019,PFMS3076283078,636,6.56,4172.16,636 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,17-9-2019,PFMS2134527856,369,4.97,1833.93,369 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,2-3-2019,PFMS4500443430,497,212.17,105448.49,497 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,29-10-2019,PFMS2186664406,448,103.8,46502.4,448 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,13-10-2019,PFMS1283815684,901,29.82,26867.82,901 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,22-5-2019,PFMS6734113513,301,50.09,15077.09,301 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,5-11-2019,PFMS5514773663,350,59.97,20989.5,350 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,13-4-2019,PFMS8346406456,753,238.03,179236.59,753 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,18-8-2019,PFMS2324081327,291,141.44,41159.04,291 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,26-6-2019,PFMS1666075530,362,369.96,133925.52,362 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,9-6-2019,PFMS5524661650,331,260.19,86122.89,331 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,20-8-2019,PFMS3335736132,775,18.21,14112.75,775 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,15-8-2019,PFMS1502875427,769,140.16,107783.04,769 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,23-7-2019,PFMS2615864222,370,171.54,63469.8,370 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,1-4-2019,PFMS0544558343,402,9.46,3802.92,402 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,13-3-2019,PFMS0063564823,885,40.5,35842.5,885 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,16-10-2019,PFMS8202366620,711,194.18,138061.98,711 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,23-2-2019,PFMS3056463336,746,446.89,333379.94,746 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,21-7-2019,PFMS8253642713,901,83.87,75566.87,901 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,18-8-2019,PFMS4257881884,616,177.22,109167.52,616 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,22-10-2019,PFMS4554876250,301,67.7,20377.7,301 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,19-5-2019,PFMS3370156530,643,115.14,74035.02,643 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,2-6-2019,PFMS7701034638,355,86.61,30746.55,355 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,21-4-2019,PFMS3811774452,800,65.13,52104.0,800 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,6-9-2019,PFMS7705603572,586,21.48,12587.28,586 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,27-10-2019,PFMS2875038830,592,130.34,77161.28,592 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,19-2-2019,PFMS6853771440,770,222.26,171140.2,770 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,6-11-2019,PFMS0138574187,463,367.79,170286.77,463 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,10-10-2019,PFMS3414161567,907,92.63,84015.41,907 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,24-8-2019,PFMS7027301772,708,1.76,1246.08,708 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,9-2-2019,PFMS2682131011,399,18.29,7297.71,399 sales
Opoku Francis,0517576661,OPO ADDRESS,Sale,17-3-2019,PFMS6326188867,748,51.39,38439.72,748 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,27-3-2019,PFMS6852810485,411,173.29,71222.19,411 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,26-4-2019,PFMS0817668658,665,246.41,163862.65,665 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,19-2-2019,PFMS6402037273,958,52.53,50323.74,958 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,2-1-2019,PFMS1233336573,526,208.58,109713.08,526 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,21-9-2019,PFMS2071473448,549,12.35,6780.15,549 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,9-3-2019,PFMS8286470836,525,71.33,37448.25,525 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,20-10-2019,PFMS3837383634,610,15.4,9394.0,610 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,26-5-2019,PFMS1064328818,358,215.28,77070.24,358 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,2-11-2019,PFMS3621445222,962,108.03,103924.86,962 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,27-1-2019,PFMS7510521266,736,336.36,247560.96,736 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,19-2-2019,PFMS8200665751,589,75.18,44281.02,589 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,12-10-2019,PFMS8868018765,303,265.3,80385.9,303 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,13-1-2019,PFMS8444774376,744,291.86,217143.84,744 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,15-11-2019,PFMS5777325716,647,174.23,112726.81,647 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,21-6-2019,PFMS5888403508,364,226.45,82427.8,364 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,11-6-2019,PFMS4627011804,874,46.51,40649.74,874 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,20-1-2019,PFMS2556562404,420,223.34,93802.8,420 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,25-8-2019,PFMS5028038188,661,307.42,203204.62,661 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,1-5-2019,PFMS6526071607,641,235.0,150635.0,641 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,25-8-2019,PFMS3252672881,570,110.33,62888.1,570 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,28-4-2019,PFMS8757112336,910,24.45,22249.5,910 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,3-9-2019,PFMS2701358385,451,52.54,23695.54,451 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,19-3-2019,PFMS1411230748,252,93.16,23476.32,252 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,10-9-2019,PFMS1241867856,446,376.4,167874.4,446 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,26-3-2019,PFMS8132078160,495,131.25,64968.75,495 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,21-5-2019,PFMS4107171804,585,15.15,8862.75,585 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,23-3-2019,PFMS7845546840,652,195.68,127583.36,652 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,13-4-2019,PFMS5855734076,254,43.48,11043.92,254 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,5-9-2019,PFMS1132303534,532,148.54,79023.28,532 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,18-4-2019,PFMS3322357033,338,28.78,9727.64,338 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,4-1-2019,PFMS3728734828,640,247.76,158566.4,640 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,12-1-2019,PFMS2270421032,266,101.56,27014.96,266 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,5-5-2019,PFMS3566520378,303,47.61,14425.83,303 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,15-5-2019,PFMS0075753264,688,163.43,112439.84,688 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,19-6-2019,PFMS1121430775,702,13.9,9757.8,702 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,6-9-2019,PFMS8533013835,801,109.98,88093.98,801 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,5-10-2019,PFMS4380282385,451,300.08,135336.08,451 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,11-9-2019,PFMS5456661767,259,149.38,38689.42,259 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,29-5-2019,PFMS4320846380,264,74.32,19620.48,264 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,25-9-2019,PFMS6582468530,913,32.37,29553.81,913 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,3-8-2019,PFMS5342805848,371,104.37,38721.27,371 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,25-7-2019,PFMS7726721338,832,6.16,5125.12,832 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,18-4-2019,PFMS2576744518,672,54.77,36805.44,672 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,9-11-2019,PFMS2618323376,432,11.39,4920.48,432 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,8-1-2019,PFMS5540337710,476,307.42,146331.92,476 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,16-5-2019,PFMS8476236044,933,36.85,34381.05,933 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,7-6-2019,PFMS0722354114,334,44.46,14849.64,334 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,12-3-2019,PFMS7647776806,660,10.15,6699.0,660 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,29-8-2019,PFMS1775383271,929,57.39,53315.31,929 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,11-11-2019,PFMS3857506035,764,262.01,200175.64,764 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,28-10-2019,PFMS1065780354,852,26.19,22313.88,852 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,22-8-2019,PFMS0373723881,349,190.18,66372.82,349 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,21-7-2019,PFMS2675553664,899,113.16,101730.84,899 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,22-9-2019,PFMS6545186460,764,126.61,96730.04,764 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,19-11-2019,PFMS7278565635,929,3.64,3381.56,929 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,20-10-2019,PFMS3183560143,692,43.82,30323.44,692 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,1-11-2019,PFMS5333647110,764,321.78,245839.92,764 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,26-6-2019,PFMS8327600740,813,430.81,350248.53,813 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,13-10-2019,PFMS7054606084,491,129.65,63658.15,491 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,12-1-2019,PFMS7847541786,958,474.0,454092.0,958 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,14-6-2019,PFMS6878581805,718,26.66,19141.88,718 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,26-8-2019,PFMS6772142083,737,105.53,77775.61,737 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,14-3-2019,PFMS4702688300,585,15.6,9126.0,585 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,11-2-2019,PFMS1471053881,799,26.92,21509.08,799 sales
Kwame Adu,7465830315,KWA ADDRESS,Sale,1-9-2019,PFMS2460733871,603,26.25,15828.75,603 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,13-1-2019,PFMS8807746524,460,406.97,187206.2,460 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,21-4-2019,PFMS1425103610,549,22.06,12110.94,549 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,21-1-2019,PFMS7803333381,901,125.81,113354.81,901 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,4-3-2019,PFMS2046222028,371,53.48,19841.08,371 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,19-6-2019,PFMS4887317822,585,14.39,8418.15,585 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,11-3-2019,PFMS6388323565,469,105.5,49479.5,469 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,21-2-2019,PFMS6262008677,913,62.18,56770.34,913 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,6-9-2019,PFMS1503587667,801,5.99,4797.99,801 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,18-11-2019,PFMS8480506063,563,3.58,2015.54,563 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,12-11-2019,PFMS5024888710,804,96.08,77248.32,804 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,24-6-2019,PFMS2663175171,852,160.61,136839.72,852 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,27-4-2019,PFMS5108256517,732,141.66,103695.12,732 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,10-10-2019,PFMS8750543171,378,258.58,97743.24,378 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,24-11-2019,PFMS7173727281,802,12.95,10385.9,802 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,10-8-2019,PFMS0432335151,753,68.06,51249.18,753 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,15-9-2019,PFMS3028238562,394,84.05,33115.7,394 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,28-1-2019,PFMS0326724164,976,233.85,228237.6,976 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,2-7-2019,PFMS1544731052,738,51.38,37918.44,738 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,24-6-2019,PFMS4160510354,262,99.44,26053.28,262 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,29-4-2019,PFMS1677825453,447,281.05,125629.35,447 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,23-9-2019,PFMS2127447450,490,85.24,41767.6,490 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,28-6-2019,PFMS6417555202,547,9.64,5273.08,547 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,25-9-2019,PFMS1878000217,937,35.34,33113.58,937 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,19-11-2019,PFMS8631655370,257,8.62,2215.34,257 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,15-4-2019,PFMS6576756644,361,64.7,23356.7,361 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,13-8-2019,PFMS6167074500,997,91.12,90846.64,997 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,4-10-2019,PFMS2855140577,921,224.58,206838.18,921 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,19-7-2019,PFMS6700737050,873,37.71,32920.83,873 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,10-11-2019,PFMS1643780644,837,285.09,238620.33,837 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,21-3-2019,PFMS6020201340,882,242.17,213593.94,882 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,20-10-2019,PFMS7382248688,261,324.63,84728.43,261 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,17-9-2019,PFMS1166462234,545,346.26,188711.7,545 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,22-11-2019,PFMS5325727125,395,74.27,29336.65,395 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,2-11-2019,PFMS5641372630,325,130.64,42458.0,325 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,14-8-2019,PFMS5345785876,503,12.65,6362.95,503 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,15-11-2019,PFMS2135765423,832,138.27,115040.64,832 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,17-4-2019,PFMS6353853642,586,94.77,55535.22,586 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,26-1-2019,PFMS2216782062,799,164.92,131771.08,799 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,18-6-2019,PFMS5505366781,997,48.99,48843.03,997 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,4-10-2019,PFMS2848166562,893,112.39,100364.27,893 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,2-4-2019,PFMS3273336274,767,4.61,3535.87,767 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,16-9-2019,PFMS8084540042,520,290.59,151106.8,520 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,7-4-2019,PFMS4484571872,520,2.0,1040.0,520 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,15-3-2019,PFMS4308546441,967,30.15,29155.05,967 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,2-11-2019,PFMS4436707220,278,86.08,23930.24,278 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,29-8-2019,PFMS3231537768,531,54.33,28849.23,531 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,22-5-2019,PFMS6814565067,824,14.83,12219.92,824 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,15-4-2019,PFMS2363202360,623,168.42,104925.66,623 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,19-1-2019,PFMS0203641440,937,123.65,115860.05,937 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,14-3-2019,PFMS3858137018,609,7.54,4591.86,609 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,29-6-2019,PFMS0380626642,653,179.75,117376.75,653 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,24-8-2019,PFMS3232707630,731,83.33,60914.23,731 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,4-2-2019,PFMS0061052354,992,63.66,63150.72,992 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,1-9-2019,PFMS0361347255,861,7.35,6328.35,861 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,3-5-2019,PFMS7171554004,326,18.25,5949.5,326 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,12-1-2019,PFMS8111274181,913,334.3,305215.9,913 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,14-7-2019,PFMS6824235402,321,32.54,10445.34,321 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,21-5-2019,PFMS5363434707,941,33.71,31721.11,941 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,12-7-2019,PFMS6505024644,769,317.62,244249.78,769 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,6-5-2019,PFMS0538540364,440,206.99,91075.6,440 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,1-6-2019,PFMS1063014847,320,183.89,58844.8,320 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,24-4-2019,PFMS1425125647,474,165.74,78560.76,474 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,13-2-2019,PFMS4676048547,572,67.2,38438.4,572 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,11-5-2019,PFMS3825486611,625,161.11,100693.75,625 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,16-3-2019,PFMS1405343230,412,152.25,62727.0,412 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,6-5-2019,PFMS2800017758,300,49.36,14808.0,300 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,16-3-2019,PFMS2265028647,747,56.45,42168.15,747 sales
Yaw Baah,3820016237,YAW ADDRESS,Sale,21-1-2019,PFMS0740535033,449,91.64,41146.36,449 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,6-11-2019,PFMS1708435458,776,68.99,53536.24,776 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,20-8-2019,PFMS8772037736,316,199.73,63114.68,316 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,24-9-2019,PFMS6046181623,364,50.25,18291.0,364 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,3-8-2019,PFMS3176432337,409,111.94,45783.46,409 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,26-11-2019,PFMS0168876026,565,202.24,114265.6,565 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,11-1-2019,PFMS4524180784,849,54.54,46304.46,849 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,26-5-2019,PFMS8086520474,527,87.26,45986.02,527 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,14-11-2019,PFMS1751058125,978,121.89,119208.42,978 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,7-4-2019,PFMS8081625438,450,12.46,5607.0,450 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,11-10-2019,PFMS1324445270,384,245.66,94333.44,384 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,2-8-2019,PFMS5642007400,913,188.31,171927.03,913 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,7-3-2019,PFMS6380005415,892,242.71,216497.32,892 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,8-3-2019,PFMS2181535508,537,2.23,1197.51,537 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,15-8-2019,PFMS2117104310,430,203.0,87290.0,430 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,9-1-2019,PFMS4383767004,646,279.3,180427.8,646 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,17-8-2019,PFMS2723422171,961,333.45,320445.45,961 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,20-5-2019,PFMS1341757764,770,343.07,264163.9,770 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,27-3-2019,PFMS2471127084,313,186.21,58283.73,313 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,22-2-2019,PFMS5686331438,702,104.03,73029.06,702 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,10-5-2019,PFMS3050411287,867,25.62,22212.54,867 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,24-2-2019,PFMS6150576378,294,224.23,65923.62,294 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,25-8-2019,PFMS8218767875,938,240.21,225316.98,938 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,10-10-2019,PFMS5088260836,611,196.42,120012.62,611 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,20-2-2019,PFMS0337803247,883,319.21,281862.43,883 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,22-10-2019,PFMS4388505718,515,339.8,174997.0,515 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,22-1-2019,PFMS4656468040,553,160.88,88966.64,553 sales
Iddrissu Abugri,8346504302,IDD ADDRESS,Sale,23-8-2019,PFMS0724721711,845,56.94,48114.3,845 sales
